Date,Close
2024-03-19 00:00:00-03:00,51.19292449951172
2024-03-18 00:00:00-03:00,50.500736236572266
2024-03-15 00:00:00-03:00,50.76030349731445
2024-03-14 00:00:00-03:00,51.8370361328125
2024-03-13 00:00:00-03:00,52.39463424682617
2024-03-12 00:00:00-03:00,51.52940368652344
2024-03-11 00:00:00-03:00,50.27961730957031
2024-03-08 00:00:00-03:00,51.09678649902344
2024-03-07 00:00:00-03:00,51.11600875854492
2024-03-06 00:00:00-03:00,49.34709548950195
2024-03-05 00:00:00-03:00,48.85679626464844
2024-03-04 00:00:00-03:00,49.19327163696289
2024-03-01 00:00:00-03:00,50.47189712524414
2024-02-29 00:00:00-03:00,50.95257568359375
2024-02-28 00:00:00-03:00,51.779354095458984
2024-02-27 00:00:00-03:00,52.39463424682617
2024-02-26 00:00:00-03:00,50.07773208618164
2024-02-23 00:00:00-03:00,51.13523864746094
2024-02-22 00:00:00-03:00,51.442874908447266
2024-02-21 00:00:00-03:00,51.865882873535156
2024-02-20 00:00:00-03:00,51.9524040222168
2024-02-19 00:00:00-03:00,50.529579162597656
2024-02-16 00:00:00-03:00,49.85661697387695
2024-02-15 00:00:00-03:00,50.116188049316406
2024-02-14 00:00:00-03:00,49.9912109375
2024-02-09 00:00:00-03:00,50.47189712524414
2024-02-08 00:00:00-03:00,50.6161003112793
2024-02-07 00:00:00-03:00,51.452491760253906
2024-02-06 00:00:00-03:00,50.6545524597168
2024-02-05 00:00:00-03:00,51.66399383544922
2024-02-02 00:00:00-03:00,51.49094772338867
2024-02-01 00:00:00-03:00,52.375404357910156
2024-01-31 00:00:00-03:00,52.02931213378906
2024-01-30 00:00:00-03:00,52.3850212097168
2024-01-29 00:00:00-03:00,53.30793380737305
2024-01-26 00:00:00-03:00,54.067420959472656
2024-01-25 00:00:00-03:00,56.10551834106445
2024-01-24 00:00:00-03:00,56.36508560180664
2024-01-23 00:00:00-03:00,56.93229675292969
2024-01-22 00:00:00-03:00,56.44199752807617
2024-01-19 00:00:00-03:00,57.76869201660156
2024-01-18 00:00:00-03:00,57.06688690185547
2024-01-17 00:00:00-03:00,58.58584976196289
2024-01-16 00:00:00-03:00,57.95134735107422
2024-01-15 00:00:00-03:00,58.81658172607422
2024-01-12 00:00:00-03:00,58.643531799316406
2024-01-11 00:00:00-03:00,58.65314865112305
2024-01-10 00:00:00-03:00,60.5662727355957
2024-01-09 00:00:00-03:00,59.80678939819336
2024-01-08 00:00:00-03:00,60.374000549316406
2024-01-05 00:00:00-03:00,58.16284942626953
2024-01-04 00:00:00-03:00,57.32646179199219
2024-01-03 00:00:00-03:00,58.54740524291992
2024-01-02 00:00:00-03:00,58.89349365234375
2023-12-28 00:00:00-03:00,61.143096923828125
2023-12-27 00:00:00-03:00,61.143096923828125
2023-12-26 00:00:00-03:00,61.2878303527832
2023-12-22 00:00:00-03:00,61.593318939208984
2023-12-21 00:00:00-03:00,61.602867126464844
2023-12-20 00:00:00-03:00,60.342742919921875
2023-12-19 00:00:00-03:00,61.431034088134766
2023-12-18 00:00:00-03:00,61.45011901855469
2023-12-15 00:00:00-03:00,61.135093688964844
2023-12-14 00:00:00-03:00,62.34748458862305
2023-12-13 00:00:00-03:00,60.06589889526367
2023-12-12 00:00:00-03:00,57.77476119995117
2023-12-11 00:00:00-03:00,58.35709762573242
2023-12-08 00:00:00-03:00,58.309364318847656
2023-12-07 00:00:00-03:00,58.70076370239258
2023-12-06 00:00:00-03:00,58.2998161315918
2023-12-05 00:00:00-03:00,58.04206466674805
2023-12-04 00:00:00-03:00,57.898860931396484
2023-12-01 00:00:00-03:00,57.98478317260742
2023-11-30 00:00:00-03:00,57.3165397644043
2023-11-29 00:00:00-03:00,56.543277740478516
2023-11-28 00:00:00-03:00,56.3809928894043
2023-11-27 00:00:00-03:00,56.323707580566406
2023-11-24 00:00:00-03:00,57.08741760253906
2023-11-23 00:00:00-03:00,57.965694427490234
2023-11-22 00:00:00-03:00,57.469276428222656
2023-11-21 00:00:00-03:00,57.3165397644043
2023-11-20 00:00:00-03:00,58.11842727661133
2023-11-17 00:00:00-03:00,58.04206466674805
2023-11-16 00:00:00-03:00,58.13752365112305
2023-11-14 00:00:00-03:00,56.323707580566406
2023-11-13 00:00:00-03:00,52.79154586791992
2023-11-10 00:00:00-03:00,54.10894775390625
2023-11-09 00:00:00-03:00,52.743812561035156
2023-11-08 00:00:00-03:00,52.98247146606445
2023-11-07 00:00:00-03:00,52.82973098754883
2023-11-06 00:00:00-03:00,51.560062408447266
2023-11-03 00:00:00-03:00,52.32377243041992
2023-11-01 00:00:00-03:00,49.56486892700195
